lat_grid,lon_grid,hour,crime_count
34.230000000000004,-118.35000000000001,9,2
34.230000000000004,-118.35000000000001,10,1
34.230000000000004,-118.35000000000001,12,1
34.230000000000004,-118.35000000000001,14,2
34.230000000000004,-118.35000000000001,15,1
34.230000000000004,-118.35000000000001,16,2
34.230000000000004,-118.35000000000001,17,1
34.230000000000004,-118.35000000000001,18,1
34.230000000000004,-118.35000000000001,19,1
34.230000000000004,-118.34,2,1
34.230000000000004,-118.34,10,1
34.230000000000004,-118.34,12,1
34.230000000000004,-118.34,14,4
34.230000000000004,-118.34,17,1
34.230000000000004,-118.34,19,2
34.230000000000004,-118.33,0,1
34.230000000000004,-118.33,8,1
34.230000000000004,-118.33,9,1
34.230000000000004,-118.33,10,1
34.230000000000004,-118.33,11,1
34.230000000000004,-118.33,12,1
34.230000000000004,-118.33,13,1
34.230000000000004,-118.33,14,1
34.230000000000004,-118.33,15,1
34.230000000000004,-118.33,19,1
34.230000000000004,-118.33,21,1
34.230000000000004,-118.32000000000001,7,1
34.230000000000004,-118.32000000000001,16,1
34.230000000000004,-118.31,11,3
34.230000000000004,-118.31,12,2
34.230000000000004,-118.31,13,3
34.230000000000004,-118.31,15,1
34.230000000000004,-118.31,18,1
34.230000000000004,-118.3,0,1
34.230000000000004,-118.3,3,1
34.230000000000004,-118.3,5,1
34.230000000000004,-118.3,6,5
34.230000000000004,-118.3,7,9
34.230000000000004,-118.3,8,7
34.230000000000004,-118.3,9,7
34.230000000000004,-118.3,10,5
34.230000000000004,-118.3,11,7
34.230000000000004,-118.3,12,9
34.230000000000004,-118.3,13,4
34.230000000000004,-118.3,14,5
34.230000000000004,-118.3,15,5
34.230000000000004,-118.3,16,8
34.230000000000004,-118.3,17,8
34.230000000000004,-118.3,18,8
34.230000000000004,-118.3,19,5
34.230000000000004,-118.3,20,1
34.230000000000004,-118.3,22,4
34.230000000000004,-118.3,23,1
34.230000000000004,-118.29,8,1
34.230000000000004,-118.29,9,1
34.230000000000004,-118.29,12,1
34.230000000000004,-118.29,13,2
34.230000000000004,-118.29,16,7
34.230000000000004,-118.29,19,1
34.230000000000004,-118.29,22,1
34.230000000000004,-118.28,0,1
34.230000000000004,-118.28,1,1
34.230000000000004,-118.28,2,3
34.230000000000004,-118.28,3,2
34.230000000000004,-118.28,4,1
34.230000000000004,-118.28,5,3
34.230000000000004,-118.28,6,2
34.230000000000004,-118.28,7,6
34.230000000000004,-118.28,8,2
34.230000000000004,-118.28,9,2
34.230000000000004,-118.28,10,4
34.230000000000004,-118.28,11,5
34.230000000000004,-118.28,12,9
34.230000000000004,-118.28,13,1
34.230000000000004,-118.28,14,4
34.230000000000004,-118.28,15,1
34.230000000000004,-118.28,16,4
34.230000000000004,-118.28,17,6
34.230000000000004,-118.28,18,7
34.230000000000004,-118.28,20,4
34.230000000000004,-118.28,21,5
34.230000000000004,-118.28,22,4
34.230000000000004,-118.27,0,2
34.230000000000004,-118.27,8,2
34.230000000000004,-118.27,10,2
34.230000000000004,-118.27,11,2
34.230000000000004,-118.27,12,1
34.230000000000004,-118.27,13,2
34.230000000000004,-118.27,14,4
34.230000000000004,-118.27,15,2
34.230000000000004,-118.27,16,2
34.230000000000004,-118.27,17,2
34.230000000000004,-118.27,18,2
34.230000000000004,-118.27,19,1
34.230000000000004,-118.27,21,2
34.230000000000004,-118.27,23,2
34.24,-118.63,0,1
34.24,-118.63,2,1
34.24,-118.63,3,1
34.24,-118.63,5,3
34.24,-118.63,6,1
34.24,-118.63,8,2
34.24,-118.63,9,1
34.24,-118.63,10,1
34.24,-118.63,11,1
34.24,-118.63,12,2
34.24,-118.63,14,3
34.24,-118.63,15,3
34.24,-118.63,16,1
34.24,-118.63,17,4
34.24,-118.63,19,3
34.24,-118.63,20,3
34.24,-118.63,22,3
34.24,-118.63,23,5
34.24,-118.62,0,6
34.24,-118.62,1,3
34.24,-118.62,2,1
34.24,-118.62,3,3
34.24,-118.62,4,2
34.24,-118.62,5,2
34.24,-118.62,6,6
34.24,-118.62,7,3
34.24,-118.62,8,12
34.24,-118.62,9,8
34.24,-118.62,10,8
34.24,-118.62,11,13
34.24,-118.62,12,21
34.24,-118.62,13,9
34.24,-118.62,14,8
34.24,-118.62,15,16
34.24,-118.62,16,4
34.24,-118.62,17,12
34.24,-118.62,18,7
34.24,-118.62,19,12
34.24,-118.62,20,6
34.24,-118.62,21,11
34.24,-118.62,22,4
34.24,-118.62,23,4
34.24,-118.61,0,12
34.24,-118.61,1,18
34.24,-118.61,2,17
34.24,-118.61,3,15
34.24,-118.61,4,18
34.24,-118.61,5,21
34.24,-118.61,6,15
34.24,-118.61,7,19
34.24,-118.61,8,27
34.24,-118.61,9,22
34.24,-118.61,10,20
34.24,-118.61,11,16
34.24,-118.61,12,41
34.24,-118.61,13,11
34.24,-118.61,14,22
34.24,-118.61,15,24
34.24,-118.61,16,23
34.24,-118.61,17,35
34.24,-118.61,18,34
34.24,-118.61,19,14
34.24,-118.61,20,25
34.24,-118.61,21,27
34.24,-118.61,22,15
34.24,-118.61,23,13
34.24,-118.60000000000001,0,26
34.24,-118.60000000000001,1,12
34.24,-118.60000000000001,2,7
34.24,-118.60000000000001,3,12
34.24,-118.60000000000001,4,10
34.24,-118.60000000000001,5,8
34.24,-118.60000000000001,6,15
34.24,-118.60000000000001,7,32
34.24,-118.60000000000001,8,25
34.24,-118.60000000000001,9,24
34.24,-118.60000000000001,10,29
34.24,-118.60000000000001,11,25
34.24,-118.60000000000001,12,48
34.24,-118.60000000000001,13,26
34.24,-118.60000000000001,14,16
34.24,-118.60000000000001,15,28
34.24,-118.60000000000001,16,34
34.24,-118.60000000000001,17,31
34.24,-118.60000000000001,18,19
34.24,-118.60000000000001,19,24
34.24,-118.60000000000001,20,13
34.24,-118.60000000000001,21,14
34.24,-118.60000000000001,22,14
34.24,-118.60000000000001,23,19
34.24,-118.59,0,29
34.24,-118.59,1,20
34.24,-118.59,2,18
34.24,-118.59,3,22
34.24,-118.59,4,8
34.24,-118.59,5,15
34.24,-118.59,6,18
34.24,-118.59,7,24
34.24,-118.59,8,23
34.24,-118.59,9,23
34.24,-118.59,10,30
34.24,-118.59,11,20
34.24,-118.59,12,49
34.24,-118.59,13,33
34.24,-118.59,14,41
34.24,-118.59,15,36
34.24,-118.59,16,33
34.24,-118.59,17,43
34.24,-118.59,18,36
34.24,-118.59,19,25
34.24,-118.59,20,23
34.24,-118.59,21,17
34.24,-118.59,22,28
34.24,-118.59,23,17
34.24,-118.58,0,10
34.24,-118.58,1,11
34.24,-118.58,2,11
34.24,-118.58,3,10
34.24,-118.58,4,6
34.24,-118.58,5,9
34.24,-118.58,6,7
34.24,-118.58,7,14
34.24,-118.58,8,23
34.24,-118.58,9,14
34.24,-118.58,10,13
34.24,-118.58,11,17
34.24,-118.58,12,28
34.24,-118.58,13,27
34.24,-118.58,14,24
34.24,-118.58,15,24
34.24,-118.58,16,12
34.24,-118.58,17,19
34.24,-118.58,18,23
34.24,-118.58,19,24
34.24,-118.58,20,22
34.24,-118.58,21,19
34.24,-118.58,22,16
34.24,-118.58,23,8
34.24,-118.57000000000001,0,18
34.24,-118.57000000000001,1,13
34.24,-118.57000000000001,2,10
34.24,-118.57000000000001,3,20
34.24,-118.57000000000001,4,13
34.24,-118.57000000000001,5,6
34.24,-118.57000000000001,6,7
34.24,-118.57000000000001,7,10
34.24,-118.57000000000001,8,25
34.24,-118.57000000000001,9,12
34.24,-118.57000000000001,10,30
34.24,-118.57000000000001,11,11
34.24,-118.57000000000001,12,38
34.24,-118.57000000000001,13,17
34.24,-118.57000000000001,14,26
34.24,-118.57000000000001,15,34
34.24,-118.57000000000001,16,29
34.24,-118.57000000000001,17,16
34.24,-118.57000000000001,18,33
34.24,-118.57000000000001,19,25
34.24,-118.57000000000001,20,20
34.24,-118.57000000000001,21,27
34.24,-118.57000000000001,22,17
34.24,-118.57000000000001,23,13
34.24,-118.56,0,25
34.24,-118.56,1,12
34.24,-118.56,2,10
34.24,-118.56,3,10
34.24,-118.56,4,10
34.24,-118.56,5,14
34.24,-118.56,6,10
34.24,-118.56,7,12
34.24,-118.56,8,18
34.24,-118.56,9,20
34.24,-118.56,10,53
34.24,-118.56,11,89
34.24,-118.56,12,139
34.24,-118.56,13,155
34.24,-118.56,14,148
34.24,-118.56,15,154
34.24,-118.56,16,166
34.24,-118.56,17,171
34.24,-118.56,18,172
34.24,-118.56,19,205
34.24,-118.56,20,119
34.24,-118.56,21,55
34.24,-118.56,22,30
34.24,-118.56,23,18
34.24,-118.55,0,20
34.24,-118.55,1,7
34.24,-118.55,2,6
34.24,-118.55,3,8
34.24,-118.55,4,4
34.24,-118.55,5,6
34.24,-118.55,6,4
34.24,-118.55,7,7
34.24,-118.55,8,17
34.24,-118.55,9,12
34.24,-118.55,10,24
34.24,-118.55,11,16
34.24,-118.55,12,20
34.24,-118.55,13,8
34.24,-118.55,14,15
34.24,-118.55,15,11
34.24,-118.55,16,10
34.24,-118.55,17,24
34.24,-118.55,18,18
34.24,-118.55,19,13
34.24,-118.55,20,14
34.24,-118.55,21,14
34.24,-118.55,22,10
34.24,-118.55,23,12
34.24,-118.54,0,52
34.24,-118.54,1,34
34.24,-118.54,2,28
34.24,-118.54,3,30
34.24,-118.54,4,14
34.24,-118.54,5,18
34.24,-118.54,6,24
34.24,-118.54,7,24
34.24,-118.54,8,43
34.24,-118.54,9,35
34.24,-118.54,10,54
34.24,-118.54,11,41
34.24,-118.54,12,60
34.24,-118.54,13,30
34.24,-118.54,14,37
34.24,-118.54,15,59
34.24,-118.54,16,53
34.24,-118.54,17,42
34.24,-118.54,18,52
34.24,-118.54,19,51
34.24,-118.54,20,50
34.24,-118.54,21,53
34.24,-118.54,22,56
34.24,-118.54,23,46
34.24,-118.53,0,20
34.24,-118.53,1,11
34.24,-118.53,2,9
34.24,-118.53,3,7
34.24,-118.53,4,9
34.24,-118.53,5,4
34.24,-118.53,6,14
34.24,-118.53,7,6
34.24,-118.53,8,15
34.24,-118.53,9,14
34.24,-118.53,10,33
34.24,-118.53,11,19
34.24,-118.53,12,44
34.24,-118.53,13,14
34.24,-118.53,14,25
34.24,-118.53,15,20
34.24,-118.53,16,23
34.24,-118.53,17,21
34.24,-118.53,18,21
34.24,-118.53,19,30
34.24,-118.53,20,18
34.24,-118.53,21,29
34.24,-118.53,22,21
34.24,-118.53,23,21
34.24,-118.52,0,8
34.24,-118.52,1,7
34.24,-118.52,2,6
34.24,-118.52,3,3
34.24,-118.52,4,5
34.24,-118.52,5,3
34.24,-118.52,6,5
34.24,-118.52,7,3
34.24,-118.52,8,7
34.24,-118.52,9,11
34.24,-118.52,10,12
34.24,-118.52,11,5
34.24,-118.52,12,23
34.24,-118.52,13,12
34.24,-118.52,14,10
34.24,-118.52,15,14
34.24,-118.52,16,15
34.24,-118.52,17,17
34.24,-118.52,18,15
34.24,-118.52,19,10
34.24,-118.52,20,18
34.24,-118.52,21,15
34.24,-118.52,22,9
34.24,-118.52,23,10
34.24,-118.51,0,5
34.24,-118.51,1,2
34.24,-118.51,2,2
34.24,-118.51,3,4
34.24,-118.51,4,4
34.24,-118.51,5,10
34.24,-118.51,6,4
34.24,-118.51,7,5
34.24,-118.51,8,7
34.24,-118.51,9,5
34.24,-118.51,10,4
34.24,-118.51,11,8
34.24,-118.51,12,15
34.24,-118.51,13,7
34.24,-118.51,14,5
34.24,-118.51,15,7
34.24,-118.51,16,9
34.24,-118.51,17,9
34.24,-118.51,18,7
34.24,-118.51,19,6
34.24,-118.51,20,9
34.24,-118.51,21,3
34.24,-118.51,22,3
34.24,-118.51,23,8
34.24,-118.5,0,15
34.24,-118.5,1,5
34.24,-118.5,2,8
34.24,-118.5,3,4
34.24,-118.5,4,6
34.24,-118.5,5,3
34.24,-118.5,6,2
34.24,-118.5,7,10
34.24,-118.5,8,17
34.24,-118.5,9,14
34.24,-118.5,10,13
34.24,-118.5,11,11
34.24,-118.5,12,22
34.24,-118.5,13,12
34.24,-118.5,14,10
34.24,-118.5,15,8
34.24,-118.5,16,6
34.24,-118.5,17,14
34.24,-118.5,18,15
34.24,-118.5,19,13
34.24,-118.5,20,17
34.24,-118.5,21,14
34.24,-118.5,22,15
34.24,-118.5,23,11
34.24,-118.49000000000001,0,11
34.24,-118.49000000000001,1,7
34.24,-118.49000000000001,2,11
34.24,-118.49000000000001,3,7
34.24,-118.49000000000001,4,8
34.24,-118.49000000000001,5,5
34.24,-118.49000000000001,6,5
34.24,-118.49000000000001,7,4
34.24,-118.49000000000001,8,17
34.24,-118.49000000000001,9,15
34.24,-118.49000000000001,10,10
34.24,-118.49000000000001,11,8
34.24,-118.49000000000001,12,20
34.24,-118.49000000000001,13,15
34.24,-118.49000000000001,14,22
34.24,-118.49000000000001,15,20
34.24,-118.49000000000001,16,18
34.24,-118.49000000000001,17,18
34.24,-118.49000000000001,18,23
34.24,-118.49000000000001,19,16
34.24,-118.49000000000001,20,19
34.24,-118.49000000000001,21,12
34.24,-118.49000000000001,22,16
34.24,-118.49000000000001,23,16
34.24,-118.48,0,21
34.24,-118.48,1,16
34.24,-118.48,2,10
34.24,-118.48,3,8
34.24,-118.48,4,11
34.24,-118.48,5,7
34.24,-118.48,6,9
34.24,-118.48,7,11
34.24,-118.48,8,17
34.24,-118.48,9,18
34.24,-118.48,10,20
34.24,-118.48,11,12
34.24,-118.48,12,26
34.24,-118.48,13,24
34.24,-118.48,14,16
34.24,-118.48,15,18
34.24,-118.48,16,26
34.24,-118.48,17,14
34.24,-118.48,18,28
34.24,-118.48,19,17
34.24,-118.48,20,27
34.24,-118.48,21,25
34.24,-118.48,22,25
34.24,-118.48,23,17
34.24,-118.47,0,29
34.24,-118.47,1,34
34.24,-118.47,2,14
34.24,-118.47,3,22
34.24,-118.47,4,17
34.24,-118.47,5,25
34.24,-118.47,6,20
34.24,-118.47,7,21
34.24,-118.47,8,29
34.24,-118.47,9,29
34.24,-118.47,10,30
34.24,-118.47,11,42
34.24,-118.47,12,47
34.24,-118.47,13,28
34.24,-118.47,14,34
34.24,-118.47,15,39
34.24,-118.47,16,38
34.24,-118.47,17,44
34.24,-118.47,18,56
34.24,-118.47,19,36
34.24,-118.47,20,58
34.24,-118.47,21,55
34.24,-118.47,22,41
34.24,-118.47,23,31
34.24,-118.46000000000001,0,36
34.24,-118.46000000000001,1,18
34.24,-118.46000000000001,2,20
34.24,-118.46000000000001,3,18
34.24,-118.46000000000001,4,16
34.24,-118.46000000000001,5,11
34.24,-118.46000000000001,6,23
34.24,-118.46000000000001,7,34
34.24,-118.46000000000001,8,32
34.24,-118.46000000000001,9,26
34.24,-118.46000000000001,10,30
34.24,-118.46000000000001,11,36
34.24,-118.46000000000001,12,55
34.24,-118.46000000000001,13,35
34.24,-118.46000000000001,14,27
34.24,-118.46000000000001,15,35
34.24,-118.46000000000001,16,44
34.24,-118.46000000000001,17,61
34.24,-118.46000000000001,18,61
34.24,-118.46000000000001,19,60
34.24,-118.46000000000001,20,44
34.24,-118.46000000000001,21,58
34.24,-118.46000000000001,22,49
34.24,-118.46000000000001,23,30
34.24,-118.45,0,21
34.24,-118.45,1,16
34.24,-118.45,2,8
34.24,-118.45,3,10
34.24,-118.45,4,13
34.24,-118.45,5,11
34.24,-118.45,6,14
34.24,-118.45,7,20
34.24,-118.45,8,33
34.24,-118.45,9,24
34.24,-118.45,10,23
34.24,-118.45,11,23
34.24,-118.45,12,59
34.24,-118.45,13,39
34.24,-118.45,14,39
34.24,-118.45,15,40
34.24,-118.45,16,43
34.24,-118.45,17,50
34.24,-118.45,18,45
34.24,-118.45,19,50
34.24,-118.45,20,42
34.24,-118.45,21,46
34.24,-118.45,22,58
34.24,-118.45,23,42
34.24,-118.44,0,9
34.24,-118.44,1,6
34.24,-118.44,2,22
34.24,-118.44,3,10
34.24,-118.44,4,17
34.24,-118.44,5,12
34.24,-118.44,6,15
34.24,-118.44,7,10
34.24,-118.44,8,18
34.24,-118.44,9,14
34.24,-118.44,10,20
34.24,-118.44,11,21
34.24,-118.44,12,33
34.24,-118.44,13,22
34.24,-118.44,14,13
34.24,-118.44,15,21
34.24,-118.44,16,21
34.24,-118.44,17,32
34.24,-118.44,18,24
34.24,-118.44,19,31
34.24,-118.44,20,37
34.24,-118.44,21,19
34.24,-118.44,22,28
34.24,-118.44,23,24
34.24,-118.43,0,27
34.24,-118.43,1,14
34.24,-118.43,2,13
34.24,-118.43,3,15
34.24,-118.43,4,11
34.24,-118.43,5,6
34.24,-118.43,6,23
34.24,-118.43,7,15
34.24,-118.43,8,30
34.24,-118.43,9,15
34.24,-118.43,10,18
34.24,-118.43,11,25
34.24,-118.43,12,53
34.24,-118.43,13,25
34.24,-118.43,14,40
34.24,-118.43,15,24
34.24,-118.43,16,38
34.24,-118.43,17,42
34.24,-118.43,18,40
34.24,-118.43,19,48
34.24,-118.43,20,34
34.24,-118.43,21,33
34.24,-118.43,22,34
34.24,-118.43,23,23
34.24,-118.42,0,27
34.24,-118.42,1,30
34.24,-118.42,2,25
34.24,-118.42,3,19
34.24,-118.42,4,25
34.24,-118.42,5,10
34.24,-118.42,6,23
34.24,-118.42,7,23
34.24,-118.42,8,45
34.24,-118.42,9,36
34.24,-118.42,10,42
34.24,-118.42,11,49
34.24,-118.42,12,75
34.24,-118.42,13,46
34.24,-118.42,14,57
34.24,-118.42,15,63
34.24,-118.42,16,74
34.24,-118.42,17,70
34.24,-118.42,18,85
34.24,-118.42,19,67
34.24,-118.42,20,79
34.24,-118.42,21,75
34.24,-118.42,22,64
34.24,-118.42,23,41
34.24,-118.41,0,10
34.24,-118.41,1,21
34.24,-118.41,2,8
34.24,-118.41,3,8
34.24,-118.41,4,5
34.24,-118.41,5,4
34.24,-118.41,6,3
34.24,-118.41,7,4
34.24,-118.41,8,14
34.24,-118.41,9,14
34.24,-118.41,10,13
34.24,-118.41,11,15
34.24,-118.41,12,16
34.24,-118.41,13,14
34.24,-118.41,14,13
34.24,-118.41,15,20
34.24,-118.41,16,20
34.24,-118.41,17,18
34.24,-118.41,18,10
34.24,-118.41,19,20
34.24,-118.41,20,10
34.24,-118.41,21,9
34.24,-118.41,22,14
34.24,-118.41,23,13
34.24,-118.4,0,9
34.24,-118.4,1,4
34.24,-118.4,2,4
34.24,-118.4,3,7
34.24,-118.4,4,2
34.24,-118.4,5,3
34.24,-118.4,6,1
34.24,-118.4,7,8
34.24,-118.4,8,9
34.24,-118.4,9,5
34.24,-118.4,10,11
34.24,-118.4,11,3
34.24,-118.4,12,12
34.24,-118.4,13,7
34.24,-118.4,14,9
34.24,-118.4,15,13
34.24,-118.4,16,12
34.24,-118.4,17,5
34.24,-118.4,18,14
34.24,-118.4,19,11
34.24,-118.4,20,8
34.24,-118.4,21,8
34.24,-118.4,22,9
34.24,-118.4,23,4
34.24,-118.39,0,3
34.24,-118.39,1,7
34.24,-118.39,2,5
34.24,-118.39,3,12
34.24,-118.39,4,8
34.24,-118.39,5,5
34.24,-118.39,6,10
34.24,-118.39,7,7
34.24,-118.39,8,3
34.24,-118.39,9,10
34.24,-118.39,10,15
34.24,-118.39,11,14
34.24,-118.39,12,17
34.24,-118.39,13,16
34.24,-118.39,14,15
34.24,-118.39,15,23
34.24,-118.39,16,20
34.24,-118.39,17,31
34.24,-118.39,18,11
34.24,-118.39,19,9
34.24,-118.39,20,7
34.24,-118.39,21,2
34.24,-118.39,22,9
34.24,-118.39,23,7
34.24,-118.38,0,5
34.24,-118.38,1,2
34.24,-118.38,2,6
34.24,-118.38,3,1
34.24,-118.38,4,8
34.24,-118.38,5,5
34.24,-118.38,6,5
34.24,-118.38,7,8
34.24,-118.38,8,12
34.24,-118.38,9,6
34.24,-118.38,10,11
34.24,-118.38,11,7
34.24,-118.38,12,14
34.24,-118.38,13,11
34.24,-118.38,14,12
34.24,-118.38,15,13
34.24,-118.38,16,10
34.24,-118.38,17,12
34.24,-118.38,18,9
34.24,-118.38,19,3
34.24,-118.38,20,9
34.24,-118.38,21,4
34.24,-118.38,22,6
34.24,-118.38,23,4
34.24,-118.37,0,1
34.24,-118.37,1,3
34.24,-118.37,2,1
34.24,-118.37,4,3
34.24,-118.37,5,1
34.24,-118.37,6,2
34.24,-118.37,7,3
34.24,-118.37,8,2
34.24,-118.37,9,3
34.24,-118.37,10,4
34.24,-118.37,11,4
34.24,-118.37,12,6
34.24,-118.37,13,3
34.24,-118.37,14,6
34.24,-118.37,15,6
34.24,-118.37,16,2
34.24,-118.37,17,3
34.24,-118.37,18,2
34.24,-118.37,19,6
34.24,-118.37,20,6
34.24,-118.37,21,1
34.24,-118.37,22,3
34.24,-118.37,23,4
34.24,-118.36,0,2
34.24,-118.36,2,1
34.24,-118.36,3,2
34.24,-118.36,6,1
34.24,-118.36,7,2
34.24,-118.36,8,1
34.24,-118.36,9,3
34.24,-118.36,10,2
34.24,-118.36,12,4
34.24,-118.36,13,4
34.24,-118.36,14,2
34.24,-118.36,15,3
34.24,-118.36,16,1
34.24,-118.36,17,2
34.24,-118.36,18,3
34.24,-118.36,19,1
34.24,-118.36,20,1
34.24,-118.36,21,1
34.24,-118.36,22,2
34.24,-118.35000000000001,0,3
34.24,-118.35000000000001,1,1
34.24,-118.35000000000001,2,2
34.24,-118.35000000000001,3,1
34.24,-118.35000000000001,6,1
34.24,-118.35000000000001,7,1
34.24,-118.35000000000001,8,3
34.24,-118.35000000000001,9,3
34.24,-118.35000000000001,10,2
34.24,-118.35000000000001,11,2
34.24,-118.35000000000001,12,2
34.24,-118.35000000000001,13,3
34.24,-118.35000000000001,14,1
34.24,-118.35000000000001,15,6
34.24,-118.35000000000001,16,4
34.24,-118.35000000000001,17,5
34.24,-118.35000000000001,18,5
34.24,-118.35000000000001,19,4
34.24,-118.35000000000001,20,7
34.24,-118.35000000000001,21,2
34.24,-118.35000000000001,22,1
34.24,-118.35000000000001,23,3
34.24,-118.3,0,2
34.24,-118.3,1,5
34.24,-118.3,2,7
34.24,-118.3,3,3
34.24,-118.3,4,3
34.24,-118.3,5,2
34.24,-118.3,6,2
34.24,-118.3,7,2
34.24,-118.3,8,5
34.24,-118.3,9,9
34.24,-118.3,10,2
34.24,-118.3,11,6
34.24,-118.3,12,9
34.24,-118.3,13,8
34.24,-118.3,14,4
34.24,-118.3,15,5
34.24,-118.3,16,7
34.24,-118.3,17,5
34.24,-118.3,18,4
34.24,-118.3,19,11
34.24,-118.3,20,7
34.24,-118.3,21,5
34.24,-118.3,22,3
34.24,-118.3,23,2
34.24,-118.29,0,12
34.24,-118.29,1,5
34.24,-118.29,2,15
34.24,-118.29,3,8
34.24,-118.29,4,7
34.24,-118.29,5,2
34.24,-118.29,6,4
34.24,-118.29,7,8
34.24,-118.29,8,10
34.24,-118.29,9,10
34.24,-118.29,10,19
34.24,-118.29,11,19
34.24,-118.29,12,20
34.24,-118.29,13,13
34.24,-118.29,14,11
34.24,-118.29,15,14
34.24,-118.29,16,6
34.24,-118.29,17,17
34.24,-118.29,18,27
34.24,-118.29,19,18
34.24,-118.29,20,15
34.24,-118.29,21,16
34.24,-118.29,22,11
34.24,-118.29,23,16
34.24,-118.28,0,13
34.24,-118.28,1,13
34.24,-118.28,2,8
34.24,-118.28,3,8
34.24,-118.28,4,10
34.24,-118.28,5,10
34.24,-118.28,6,5
34.24,-118.28,7,14
34.24,-118.28,8,11
34.24,-118.28,9,14
34.24,-118.28,10,14
34.24,-118.28,11,12
34.24,-118.28,12,19
34.24,-118.28,13,12
34.24,-118.28,14,12
34.24,-118.28,15,19
34.24,-118.28,16,23
34.24,-118.28,17,14
34.24,-118.28,18,21
34.24,-118.28,19,13
34.24,-118.28,20,16
34.24,-118.28,21,18
